Id,Title,Industry,Job type,Company,Salary,Grade,Deadline,days left,email,recruitername,Stage,Interview date,Starting date,applied,Link,Location,Score
126,it-developer-graduate-programme, ,graduate-job,rwe-supply-and-trading,Competitive + benefits,2:2,29-5-2023, , , , , ,TBC,no,https://www.gradcracker.com/hub/1132/rwe-supply-and-trading/graduate-job/52474/it-developer-graduate-programme,Swindon (Wiltshire) and Essen (Germany),0
127,graduate-transport-planner-2023, ,graduate-job,stantec,Competitive + benefits,all grades,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/hub/44/stantec/graduate-job/45404/graduate-transport-planner-2023,Northampton,0
128,graduate-transport-planner-2023, ,graduate-job,stantec,Competitive + benefits,all grades,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/hub/44/stantec/graduate-job/45400/graduate-transport-planner-2023,Ashford (Kent),0
129,finance-graduate-programme, ,graduate-job,rwe-supply-and-trading,Competitive + benefits,2:1,19-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/hub/1132/rwe-supply-and-trading/graduate-job/52475/finance-graduate-programme,Swindon (Wiltshire) and Essen (Germany),0
130,graduate-transport-planner-2023, ,graduate-job,stantec,Competitive + benefits,all grades,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/hub/44/stantec/graduate-job/49304/graduate-transport-planner-2023,Manchester,0
131,graduate-transport-planner-2023, ,graduate-job,stantec,Competitive + benefits,all grades,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/hub/44/stantec/graduate-job/52748/graduate-transport-planner-2023,Reading,0
132,graduate-commercial-data-analysts, ,graduate-job,jarmany,"£25,000 rising progressively to £30,000 + benefits",2:1,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/839?jobID=38295&u=https%253A%252F%252Fwww.jarmany.com%252Fapply-to-jarmany%252F&signature=b20d4b889879c678e46fb29ae4fb9408f5f5e7877e054b3528a9709071d3d6b6,London,0
133,graduate-data-analyst-french-speaker, ,graduate-job,jarmany,"£25,000 rising progressively to £30,000 + benefits",2:1,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/839?jobID=43979&u=https%253A%252F%252Fwww.jarmany.com%252Fapply-to-jarmany%252F&signature=95eb4ef14432480988b06d8269523975428014885390cfe842b3cbbdd8dd6aa3,London,0
134,graduate-data-analyst-spanish-speaker, ,graduate-job,jarmany,"£25,000 rising progressively to £30,000 + benefits",2:1,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/839?jobID=45093&u=https%253A%252F%252Fwww.jarmany.com%252Fapply-to-jarmany%252F&signature=7a69aa75e7ee61f068c64ab6ea35296483fa70b856388d5de19e1872ce394a16,Kingston-Upon-Thames,0
135,professional-engineer-programme, ,graduate-job,cadent,"£29,000 + benefits",all grades,4-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/hub/843/cadent/graduate-job/52558/professional-engineer-programme,,0
136,graduate-trainee-engineer-smart-connected-and-autonomous-vehicles, ,graduate-job,wmg-university-of-warwick,"£28,929 + benefits",2:1,31-5-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/861?jobID=50584&u=https%253A%252F%252Fwarwick.ac.uk%252Ffac%252Fsci%252Fwmg%252Fcareers%252Fgs%252Fregister%252F&signature=8c7088d2ed1e1ba027cb19bc4b6292c021e93822780061c11eb985687c30ca02,West Midlands,0
137,data-scientist, ,graduate-job,adelphi,Competitive + benefits,all grades,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/hub/1061/adelphi/graduate-job/52022/data-scientist,Bollington (Cheshire),0
138,quantitative-researcher-data-science-machine-learning-mathematical-modelling, ,graduate-job,g-research,Competitive + benefits, ,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/347?jobID=46836&u=https%253A%252F%252Fwww.gresearch.co.uk%252Frole%252FR335-Quantitative-Researcher%252F&signature=7defd3c514f82fd736c8ef1b23ccf7bd523d34aafb63a03b2ee4d1b10ce61a4e,London,0
139,graduate-information-technology-corporate-services, ,graduate-job,babcock-international-group,"£31,000 + benefits",all grades,31-5-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/113?jobID=46188&u=https%253A%252F%252Fcareer5.successfactors.eu%252Fsfcareer%252Fjobreqcareerpvt%253FjobId%253D46618%2526company%253DC0020126214P%2526st%253D8C8614F4C162E7ED4EC47E29D545C165E05B1399&signature=dabdfac13a5d373d9350b9f23062a0087ff4d1083a98ddbff7a9844df57369cc,,0
140,business-graduate-programme, ,graduate-job,martin-baker,Competitive + benefits,2:1,15-6-2023, , , , , ,TBC,no,https://www.gradcracker.com/hub/646/martin-baker/graduate-job/52770/business-graduate-programme,Denham (Middlesex),0
141,business-graduate-project-management, ,graduate-job,cgi,Competitive + benefits,1st,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/hub/89/cgi/graduate-job/52637/business-graduate-project-management,Milton Keynes,0
142,business-development-graduate-birmingham-sept-2023, ,graduate-job,keyence,"£33,000 per annum, plus area allowance and quarterly bonus + benefits",all grades,31-5-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/923?jobID=52465&u=https%253A%252F%252Fjob.axol.jp%252Fvb%252Fc%252Fkeyence_global%252Fentry_5726160118%252Finput&signature=2c178ca41c0f23884d179208bafb16d5750cd30653260f10025c81fc6bf93f84,Birmingham,0
143,business-development-graduate-birmingham-summer-2023, ,graduate-job,keyence,"£33,000 per annum, plus area allowance and quarterly bonus + benefits",all grades,31-5-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/923?jobID=52464&u=https%253A%252F%252Fjob.axol.jp%252Fvb%252Fc%252Fkeyence_global%252Fentry_5726160118%252Finput&signature=6a1604cd704e1618d684b017a11916275c03906e3e6641337dd9930762b79f7d,Birmingham,0
144,business-development-graduate-birmingham-summer-2023, ,graduate-job,keyence,"£33,000 per annum, plus area allowance and quarterly bonus + benefits",all grades,31-5-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/923?jobID=52463&u=https%253A%252F%252Fjob.axol.jp%252Fvb%252Fc%252Fkeyence_global%252Fentry_5726160118%252Finput&signature=61644004170842140e4d15472b3f3b4426888d56a40c56e63780e52e0c378412,Birmingham,0
145,graduate-business-accountant-group, ,graduate-job,babcock-international-group,"£31,000 + benefits",all grades,31-5-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/113?jobID=46109&u=https%253A%252F%252Fcareer5.successfactors.eu%252Fsfcareer%252Fjobreqcareerpvt%253FjobId%253D46613%2526company%253DC0020126214P%2526st%253D1D43981A0A3E1372DBEA048D7B6E6A1C2734914B&signature=73455258b6a8e660633abb7dc7ea4c2eb49e51a32fa54c63d0b32cccbcff85b8,,0
146,technology-graduate-scheme-business-analyst, ,graduate-job,halo-service-solutions,"£30,000 + benefits",2:1,31-7-2023, , , , , ,TBC,no,https://www.gradcracker.com/out/1181?jobID=52481&u=https%253A%252F%252Fhaloservicesolutions.com%252Fcareers%252Fapply%252F%2523apply-here&signature=6f5e1954273b362ac1344a7cf2c23e64d3c8728b76874fd0c50efe6384d60504,Ipswich (Suffolk),0
147,graduate-chemist-programme-dutch-speaking, ,graduate-job,alfred-h-knight-ahk,Competitive + benefits,2:1,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/949?jobID=52885&u=https%253A%252F%252Fahkgroup.bamboohr.com%252Fcareers%252F557%253Fsource%253DaWQ9OA%25253D%25253D&signature=7891775deab5142c4a64dbb9751f9eed36f8db3cec79289584e29e3f81e1cf94,Raamsdonksveer (Netherlands),0
148,Facilities And Operations Director 2023,"Computing & IT, Environmental , Media & Arts, Operations",Graduate Employment in the UK,The Birmingham Repertory Theatre,"£40,000+", ,26-Jun-2023, , , , , ,Flexible,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=63039&service=Careers%20Service,Birmingham, 
149,graduate-chemist-programme-dutch-speaking, ,graduate-job,alfred-h-knight-ahk,Competitive + benefits,2:1,Ongoing, , , , , ,TBC,no,https://www.gradcracker.com/out/949?jobID=52885&u=https%253A%252F%252Fahkgroup.bamboohr.com%252Fcareers%252F557%253Fsource%253DaWQ9OA%25253D%25253D&signature=7891775deab5142c4a64dbb9751f9eed36f8db3cec79289584e29e3f81e1cf94,Raamsdonksveer (Netherlands),0
150,Facilities And Operations Director 2023,"Computing & IT, Environmental , Media & Arts, Operations",Graduate Employment in the UK,The Birmingham Repertory Theatre,"£40,000+", ,26-Jun-2023, , , , , ,Flexible,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=63039&service=Careers%20Service,Birmingham, 
151,Naval Ships - Graduate 2023,"Computing & IT, Electronics, Engineering, Manufacturing",Graduate Employment in the UK,BAE Systems,"£30,000 to £34,999", ,31-Jul-2023, , , , , ,,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=59795&service=Careers%20Service,"North West, South West", 
152,Junior Java Automation Developer 2023,"Analytics & Strategy, Business Development, Computing & IT, Consultancy, Engineering",Graduate Employment in the UK,Sparta Global,"£20,000 to £24,999", ,31-Jul-2023, , , , , ,,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=59515&service=Careers%20Service,"East Midlands, London, Scotland, Wales, West Midlands, Birmingham", 
153,Junior Java Developer 2023,"Analytics & Strategy, Business Development, Computing & IT, Consultancy, Engineering",Graduate Employment in the UK,Sparta Global,"£20,000 to £24,999", ,31-Jul-2023, , , , , ,,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=59507&service=Careers%20Service,"East Midlands, London, Scotland, Wales, Birmingham", 
154,Junior C# Developer - Graduate 2023,"Analytics & Strategy, Business Development, Computing & IT, Consultancy, Engineering",Graduate Employment in the UK,Sparta Global,To Be Confirmed (university staff use only), ,31-Jul-2023, , , , , ,,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=59491&service=Careers%20Service,"East Midlands, London, Scotland, Wales, Birmingham", 
155,"CERN Technical Student Programme IT, Mathematics & Robotics Placement 23/24",Computing & IT,"English Speaking Placement Abroad, Other Languages Placement Abroad",CERN,"£35,000 to £39,999", ,31-Jul-2023, , , , , ,Flexible,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=63061&service=Careers%20Service,Europe, 
156,Facilities And Operations Director 2023,"Computing & IT, Environmental , Media & Arts, Operations",Graduate Employment in the UK,The Birmingham Repertory Theatre,"£40,000+", ,26-Jun-2023, , , , , ,Flexible,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=63039&service=Careers%20Service,Birmingham, 
157,Service Analyst 2023,"Computing & IT, Healthcare",Graduate Employment in the UK,The Phoenix Partnership (TPP) Leeds,"£35,000 to £39,999", ,31-Aug-2023, , , , , ,Flexible,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=62991&service=Careers%20Service,Yorkshire, 
158,Data Scientist - KTP Associate 2023,"Analytics & Strategy, Computing & IT",Graduate Employment in the UK,Aston University - Knowledge Transfer Partnerships,"£30,000 to £34,999", ,29-Jun-2023, , , , , ,Flexible,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=62985&service=Careers%20Service,"North West, Birmingham", 
159,Technical Support Analyst 2023,Computing & IT,Graduate Employment in the UK,PTV UK Ltd,To Be Confirmed (university staff use only), ,31-Jul-2023, , , , , ,Flexible,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=62843&service=Careers%20Service,United Kingdom, 
160,"Project Manager - Immediate Start (Fixed Term, 12 Months)","Computing & IT, Project Management",Graduate Employment in the UK,SOTI,To Be Confirmed (university staff use only), ,20-Jun-2023, , , , , ,Immediate,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=62857&service=Careers%20Service,United Kingdom, 
161,Graduate Software Integration Developer 2023,Computing & IT,Graduate Employment in the UK,Graduate Recruitment Bureau (GRB),"£35,000 to £39,999", ,08-Jun-2023, , , , , ,Flexible,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=62791&service=Careers%20Service,United Kingdom, 
162,Graduate Financial Services Researcher (Immediate Start),Finance,Graduate Employment in the UK,Graduate Recruitment Bureau (GRB),"£30,000 to £34,999", ,19-Jun-2023, , , , , ,Immediate,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=62723&service=Careers%20Service,London, 
163,Network Graduate - Depot Management Development Programme - Graduate 2023 (Immediate Start),Logistics/Transport,Graduate Employment in the UK,DPD Group UK Ltd,"£20,000 to £24,999", ,03-Jul-2023, , , , , ,"24th July 2023, 21st August 2023",no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=62727&service=Careers%20Service,West Midlands, 
164,Digital Transformation And Business Intelligence Associate 2023,"Analytics & Strategy, Business Development, Computing & IT, Operations, Science & Research",Graduate Employment in the UK,Aston University - Knowledge Transfer Partnerships,"£30,000 to £34,999", ,23-Jun-2023, , , , , ,TBC,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=60797&service=Careers%20Service,West Midlands, 
165,Finance Officer - Purchase Ledger (Fixed Term) 2023,"Administration, Finance",Graduate Employment in the UK,The Birmingham Repertory Theatre,"£20,000 to £24,999", ,19-Jun-2023, , , , , ,Flexible,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=62497&service=Careers%20Service,Birmingham, 
166,Supply Graduate Scheme 2023,"Engineering, Logistics/Transport, Supply Chain Management",Graduate Employment in the UK,Reckitt,To Be Confirmed (university staff use only), ,10-Jun-2023, , , , , ,04-Sep-2023,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=62255&service=Careers%20Service,United Kingdom, 
167,Bright Network Insight Experience 2023- Financial Services & Consulting,"Consultancy, Finance",Insight Programmes in the UK,Bright Network,Unpaid Learning Experiences (Insight Programmes/Study Abroad only), ,20-Jun-2023, , , , , ,26-Jun-2023,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=62359&service=Careers%20Service,United Kingdom, 
168,Finance Trainee 2023,"Banking, Finance, Investment Banking",Graduate Employment in the UK,Janus Henderson,To Be Confirmed (university staff use only), ,10-Jun-2023, , , , , ,25-Sep-2023,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=62225&service=Careers%20Service,United Kingdom, 
169,Data Stewardship Analyst Trainee 2023,"Banking, Computing & IT, Finance",Graduate Employment in the UK,Janus Henderson,To Be Confirmed (university staff use only), ,10-Jun-2023, , , , , ,25-Sep-2023,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=62221&service=Careers%20Service,United Kingdom, 
170,Logistics Graduate Management Trainee 2023,Logistics/Transport,Graduate Employment in the UK,Rhenus Logistics,To Be Confirmed (university staff use only), ,31-Jul-2023, , , , , ,Flexible,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=61543&service=Careers%20Service,United Kingdom, 
171,Graduate Insurance Broker Scheme 2023,Graduate Employment in the UK,NQVD3,Graduate Recruitment Bureau (GRB),"Finance, Insurance", ,30-Jun-2023, , , , , ,Immediate,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=61843&service=Careers%20Service,South East, 
172,Graduate Software Developer 2023,"Aviation/Aerospace, Computing & IT, Engineering, Manufacturing",Graduate Employment in the UK,Tata Technologies,Competitive (not applicable to placements), ,31-Jul-2023, , , , , ,Georgina.Ellison@tatatechnologies.com,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=60375&service=Careers%20Service,United Kingdom, 
173,Graduate Trainee Accountant 2023,"Accountancy/Tax, Finance",Graduate Employment in the UK,Langard Lifford Hall Limited,"£20,000 to £24,999", ,31-Jul-2023, , , , , ,"Interviews will be arranged as and when applications are received - there are no specific interview dates set at present.

Candidates will be expected to start employment immediately or summer 2023 - exact date can be agreed in due course with the successful candidates.",no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=60219&service=Careers%20Service,West Midlands, 
174,Junior Software Developer - Graduate 2023,"Computing & IT, Consultancy, Electronics",Graduate Employment in the UK,Reply,To Be Confirmed (university staff use only), ,31-Jul-2023, , , , , ,Flexible,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=60051&service=Careers%20Service,United Kingdom, 
175,Junior Cloud Consultant - Graduate 2023,"Computing & IT, Consultancy",Graduate Employment in the UK,Reply,To Be Confirmed (university staff use only), ,31-Jul-2023, , , , , ,Flexible,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=60047&service=Careers%20Service,United Kingdom, 
176,Junior Technology Consultant - Graduate 2023,"Computing & IT, Consultancy",Graduate Employment in the UK,Reply,To Be Confirmed (university staff use only), ,31-Jul-2023, , , , , ,Flexible,no,https://astonfutures.aston.ac.uk/leap/jobs.html?id=60069&service=Careers%20Service,United Kingdom, 
177,"Intern, Product Management Engineer (starting Summer 2023)","IT Services and IT Consulting, Design Services, and Software Development",Autodesk, , , , , , , , , ,no,,"Birmingham, England, United Kingdom", ,
178,Oracle Fusion Reports Developer,Telecommunications,Liberty Global, , , , , , , , , ,no,,"Bradford, England, United Kingdom", ,
179,Data Centre Engineer,Food and Beverage Manufacturing,Müller UK & Ireland, , , , , , , , , ,no,,"Market Drayton, England, United Kingdom", ,
180,Cloud Data Engineer - Clickstream,Gambling Facilities and Casinos,Kindred Group plc, , , , , , , , , ,no,,"London, England, United Kingdom", ,
181,Data Engineer,"IT Services and IT Consulting, Banking, and Financial Services",FDM Group, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
182,Graduate Data Analyst,Insurance,Hays, , , , , , , , , ,no,,"Croydon, England, United Kingdom", ,
183,Data Engineer,Insurance,Direct Line Group, , , , , , , , , ,no,,"London, England, United Kingdom", ,
185,Business Systems Software Engineer,Software Development,Verkada, , , , , , , , , ,no,,"London, England, United Kingdom", ,
186,Analytics Engineer - Growth,Financial Services,Dojo, , , , , , , , , ,no,,"London, England, United Kingdom", ,
187,Data Engineer - Need to be eligible for Security Clearance,IT Services and IT Consulting,developrec, , , , , , , , , ,no,,"London, England, United Kingdom", ,
188,Apprentice Data Engineer,Airlines and Aviation,Jet2.com and Jet2holidays, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
189,Linux Engineer,Computer and Network Security,Darktrace, , , , , , , , , ,no,,"Cambridge, England, United Kingdom", ,
190,Quantitative Data Engineer,Financial Services,Schonfeld, , , , , , , , , ,no,,"London, England, United Kingdom", ,
191,Data Engineer,Defense and Space Manufacturing,Babcock International Group, , , , , , , , , ,no,,"Bristol, England, United Kingdom", ,
192,Data Engineer,Airlines and Aviation,Harnham, , , , , , , , , ,no,,"London, England, United Kingdom", ,
193,Data Engineer,Financial Services,Pioneer Search, , , , , , , , , ,no,,"London, England, United Kingdom", ,
194,Insights Analyst – Internship,Pharmaceutical Manufacturing,Boehringer Ingelheim, , , , , , , , , ,no,,"Bracknell, England, United Kingdom", ,
195,Data Engineer,Financial Services,Vitality, , , , , , , , , ,no,,"Bournemouth, England, United Kingdom", ,
196,Data Engineer,Information Technology & Services,Cervello, , , , , , , , , ,no,,"London, England, United Kingdom", ,
197,Data Engineer,IT Services and IT Consulting,Fruition IT, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
198,Data Engineer,Insurance,Atlanta Group, , , , , , , , , ,no,,"Stoke-on-Trent, England, United Kingdom", ,
199,Data Analyst - Utilities,Business Consulting and Services,RPS, , , , , , , , , ,no,,"Sheffield, England, United Kingdom", ,
200,Machine Learning Engineer 2023 Internship Programme (6 months),IT Services and IT Consulting,CGG, , , , , , , , , ,no,,"Crawley, England, United Kingdom", ,
201,Systems Engineer,IT Services and IT Consulting and Business Consulting and Services,Expleo Group, , , , , , , , , ,no,,"Bristol, England, United Kingdom", ,
202,Data Engineer,IT Services and IT Consulting,Oliver James, , , , , , , , , ,no,,"City of London, England, United Kingdom", ,
203,Data Engineer,Information Services,Kainos, , , , , , , , , ,no,,"Belfast, Northern Ireland, United Kingdom", ,
204,Data Engineer,Information Services,Kainos, , , , , , , , , ,no,,"Belfast, Northern Ireland, United Kingdom", ,
205,Forward-deployed Data Engineer,Business Consulting and Services,Boston Consulting Group (BCG), , , , , , , , , ,no,,"London, England, United Kingdom", ,
206,Data Engineer,Financial Services,Cleo, , , , , , , , , ,no,,"London, England, United Kingdom", ,
207,Data Engineer,"Appliances, Electrical, and Electronics Manufacturing",Dyson, , , , , , , , , ,no,,"Malmesbury, England, United Kingdom", ,
208,Data Analyst,Human Resources Services,ClickJobs.io, , , , , , , , , ,no,,"London, England, United Kingdom", ,
210,Scala Engineer,Staffing and Recruiting,Signify Technology, , , , , , , , , ,no,,"London, England, United Kingdom", ,
211,Cloud Engineer,"Renewable Energy Semiconductor Manufacturing, Oil and Gas, and Utilities",SSE plc, , , , , , , , , ,no,,"Andover, England, United Kingdom", ,
212,Data Engineer,Insurance,Hastings Direct, , , , , , , , , ,no,,"East Sussex, England, United Kingdom", ,
213,Trainee Software Engineer (Python) - Titchfield or Newport,IT Services and IT Consulting,Tech Skilling, , , , , , , , , ,no,,"England, United Kingdom", ,
214,Data Analyst - Utilities,Business Consulting and Services,RPS, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
215,Graduate System Engineer,Telecommunications,Motorola Solutions, , , , , , , , , ,no,,"Rugby, England, United Kingdom", ,
216,BI Data Engineer,Financial Services,Vitality, , , , , , , , , ,no,,"Bournemouth, England, United Kingdom", ,
217,Business Intelligence Data Engineer,Staffing and Recruiting,Guardian Jobs, , , , , , , , , ,no,,"London, England, United Kingdom", ,
218,Data Analyst,Government Administration,Kent County Council, , , , , , , , , ,no,,"Maidstone, England, United Kingdom", ,
219,Cloud Engineer,"IT Services and IT Consulting, Capital Markets, and Software Development",Thomson Keene, , , , , , , , , ,no,,"City of London, England, United Kingdom", ,
220,Business Intelligence Data Engineer,Staffing and Recruiting,Guardian Jobs, , , , , , , , , ,no,,"London, England, United Kingdom", ,
221,Data Engineer - Investment Team,Financial Services,Schonfeld, , , , , , , , , ,no,,"London, England, United Kingdom", ,
222,Cloud Engineer (AWS),Computer and Network Security,Darktrace, , , , , , , , , ,no,,"Cambridge, England, United Kingdom", ,
223,SQL Developer,Financial Services,Equiniti, , , , , , , , , ,no,,"Shoreham by Sea, England, United Kingdom", ,
224,Data Engineer,Gambling Facilities and Casinos,Kindred Group plc, , , , , , , , , ,no,,"London, England, United Kingdom", ,
225,SQL Developer,Civil Engineering,JN Bentley, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
226,Data and Analytics Developer,Human Resources Services,ClickJobs.io, , , , , , , , , ,no,,"London, England, United Kingdom", ,
227,Cloud Engineer,Gambling Facilities and Casinos,William Hill, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
228,Data Engineer,"IT Services and IT Consulting, Banking, and Financial Services",FDM Group, , , , , , , , , ,no,,"Glasgow, Scotland, United Kingdom", ,
229,Forward-deployed Data Engineer,Business Consulting and Services,Boston Consulting Group (BCG), , , , , , , , , ,no,,"London, England, United Kingdom", ,
230,Data Engineer,Financial Services,Cleo, , , , , , , , , ,no,,"London, England, United Kingdom", ,
231,Data Engineer,"Appliances, Electrical, and Electronics Manufacturing",Dyson, , , , , , , , , ,no,,"Malmesbury, England, United Kingdom", ,
232,Data Analyst,Human Resources Services,ClickJobs.io, , , , , , , , , ,no,,"London, England, United Kingdom", ,
234,Scala Engineer,Staffing and Recruiting,Signify Technology, , , , , , , , , ,no,,"London, England, United Kingdom", ,
235,Cloud Engineer,"Renewable Energy Semiconductor Manufacturing, Oil and Gas, and Utilities",SSE plc, , , , , , , , , ,no,,"Andover, England, United Kingdom", ,
236,Data Engineer,Insurance,Hastings Direct, , , , , , , , , ,no,,"East Sussex, England, United Kingdom", ,
237,Database Engineer,Staffing and Recruiting,Jobs via eFinancialCareers, , , , , , , , , ,no,,"London, England, United Kingdom", ,
238,Trainee Software Engineer (Python) - Titchfield or Newport,IT Services and IT Consulting,Tech Skilling, , , , , , , , , ,no,,"England, United Kingdom", ,
239,Data Analyst - Utilities,Business Consulting and Services,RPS, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
240,Graduate System Engineer,Telecommunications,Motorola Solutions, , , , , , , , , ,no,,"Rugby, England, United Kingdom", ,
241,BI Data Engineer,Financial Services,Vitality, , , , , , , , , ,no,,"Bournemouth, England, United Kingdom", ,
242,Business Intelligence Data Engineer,Staffing and Recruiting,Guardian Jobs, , , , , , , , , ,no,,"London, England, United Kingdom", ,
243,Cloud Engineer,"IT Services and IT Consulting, Capital Markets, and Software Development",Thomson Keene, , , , , , , , , ,no,,"City of London, England, United Kingdom", ,
244,Data Analyst,Government Administration,Kent County Council, , , , , , , , , ,no,,"Maidstone, England, United Kingdom", ,
245,Data Engineer - Investment Team,Financial Services,Schonfeld, , , , , , , , , ,no,,"London, England, United Kingdom", ,
246,Cloud Engineer (AWS),Computer and Network Security,Darktrace, , , , , , , , , ,no,,"Cambridge, England, United Kingdom", ,
247,SQL Developer,Financial Services,Equiniti, , , , , , , , , ,no,,"Shoreham by Sea, England, United Kingdom", ,
248,Data Engineer,Gambling Facilities and Casinos,Kindred Group plc, , , , , , , , , ,no,,"London, England, United Kingdom", ,
249,SQL Developer,Civil Engineering,JN Bentley, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
250,Data and Analytics Developer,Human Resources Services,ClickJobs.io, , , , , , , , , ,no,,"London, England, United Kingdom", ,
251,Cloud Engineer,Gambling Facilities and Casinos,William Hill, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
252,Data Engineer,"IT Services and IT Consulting, Banking, and Financial Services",FDM Group, , , , , , , , , ,no,,"Glasgow, Scotland, United Kingdom", ,
253,System Engineer,Aviation and Aerospace Component Manufacturing,Airbus, , , , , , , , , ,no,,"Portsmouth, England, United Kingdom", ,
254,Data Analyst,Financial Services,Legal & General, , , , , , , , , ,no,,"Cardiff, Wales, United Kingdom", ,
255,Database Developer,"Advertising Services, Information Services, and Retail",Venturi, , , , , , , , , ,no,,"London, England, United Kingdom", ,
256,Data Engineer,Staffing and Recruiting,Harnham, , , , , , , , , ,no,,"Manchester, England, United Kingdom", ,
257,Analytics Engineer,Financial Services,Cleo, , , , , , , , , ,no,,"London, England, United Kingdom", ,
258,Commercial Data Analyst,Construction,Skanska, , , , , , , , , ,no,,"London, England, United Kingdom", ,
260,DevOps Engineer,IT Services and IT Consulting,Meltwater, , , , , , , , , ,no,,"London, England, United Kingdom", ,
261,Timetabling Data Analyst,Higher Education,Falmouth Exeter Plus, , , , , , , , , ,no,,"Penryn, England, United Kingdom", ,
262,Data Engineer,Staffing and Recruiting,Hays, , , , , , , , , ,no,,"Preston, England, United Kingdom", ,
263,ServiceNow Developer,Hospitality,Hilton, , , , , , , , , ,no,,"Glasgow, Scotland, United Kingdom", ,
264,Data Analyst,Airlines and Aviation,Jet2.com and Jet2holidays, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
265,Data Analyst,Financial Services,Legal & General, , , , , , , , , ,no,,"Hove, England, United Kingdom", ,
266,Data Engineer,Staffing and Recruiting,Harnham, , , , , , , , , ,no,,"Leeds, England, United Kingdom", ,
268,Data Analyst (12 Month FTC),Financial Services,Close Brothers, , , , , , , , , ,no,,"London, England, United Kingdom", ,
269,Data Engineer,Staffing and Recruiting,Hays, , , , , , , , , ,no,,"London, England, United Kingdom", ,
270,Data Analyst,"Computer and Network Security, Legal Services, and Accounting",identifi Global Resources, , , , , , , , , ,no,,"Manchester, England, United Kingdom", ,
271,Data Analyst,Staffing and Recruiting,Hays, , , , , , , , , ,no,,"Brighouse, England, United Kingdom", ,
273,Insight Analyst,Staffing and Recruiting,Harnham, , , , , , , , , ,no,,"High Wycombe, England, United Kingdom", ,
274,Data Analyst,Food & Beverages,Grupo Modelo S.A. de C.V., , , , , , , , , ,no,,"Coll, Scotland, United Kingdom", ,
275,DATA ENGINEER - LEADING HEDGE FUND,Staffing and Recruiting,Jobs via eFinancialCareers, , , , , , , , , ,no,,"London, England, United Kingdom", ,
276,Data Analyst,Staffing and Recruiting,Jobs via eFinancialCareers, , , , , , , , , ,no,,"London, England, United Kingdom", ,
